Mesure (Unité de mesure combinée)_x,Domaine,Année,Nombre d'emplois,Mesure (Unité de mesure combinée)_y,Paramètre,Valeur
Emploi dans les activités de l'économie verte,Serv gaux,2009,42292.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les activités de l'économie verte,Activités périphériques,2009,380839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les activités de l'économie verte,Activités périphériques,2009,380839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les activités de l'économie verte,Activités périphériques,2009,380839.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2009,23197.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2009,23197.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les activités de l'économie verte,Gestion des espaces verts,2009,23197.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les activités de l'économie verte,Transports longue distance,2009,265397.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les activités de l'économie verte,Transports longue distance,2009,265397.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les activités de l'économie verte,Transports longue distance,2009,265397.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2009,92245.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2009,92245.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les activités de l'économie verte,Transports urbains et suburbains,2009,92245.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2009,47294.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2009,47294.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Protection des sols et des masses d'eau,2009,47294.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Maîtrise de l'énergie,2009,97773.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Maîtrise de l'énergie,2009,97773.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Maîtrise de l'énergie,2009,97773.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Energies renouvelables,2009,60681.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Energies renouvelables,2009,60681.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Energies renouvelables,2009,60681.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Collecte et traitement des déchets,2009,88199.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Collecte et traitement des déchets,2009,88199.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Collecte et traitement des déchets,2009,88199.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Gestion des eaux usées,2009,60562.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Gestion des eaux usées,2009,60562.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Gestion des eaux usées,2009,60562.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2009,42292.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2009,42292.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Administration générale relative à l'environnement,2009,42292.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2009,25129.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2009,25129.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Récupération de matériaux de recyclage,2009,25129.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2009,24095.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2009,24095.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Protection de la biodiversité et des paysages,2009,24095.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,R & D environnementale,2009,23668.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,R & D environnementale,2009,23668.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,R & D environnementale,2009,23668.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Ingénierie environnementale,2009,11244.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Ingénierie environnementale,2009,11244.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Ingénierie environnementale,2009,11244.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Protection de l'air extérieur,2009,7188.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Protection de l'air extérieur,2009,7188.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Protection de l'air extérieur,2009,7188.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Gestion durable de la forêt,2009,12282.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Gestion durable de la forêt,2009,12282.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Gestion durable de la forêt,2009,12282.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Lutte contre le bruit,2009,6614.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Lutte contre le bruit,2009,6614.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Lutte contre le bruit,2009,6614.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Gestion des ressources en eau,2009,4416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Gestion des ressources en eau,2009,4416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Gestion des ressources en eau,2009,4416.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les éco-activités ,Protection contre les radiations,2009,3756.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Emploi dans les éco-activités ,Protection contre les radiations,2009,3756.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Emploi dans les éco-activités ,Protection contre les radiations,2009,3756.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2009,1.37,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2009,1.37,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",2009,1.37,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2009,20.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2009,20.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),2009,20.01,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2009,78.62,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.37
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2009,78.62,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),20.01
Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,2009,78.62,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.62
Emploi dans les activités de l'économie verte,Eco-activités,2010,567175.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Eco-activités,2010,567175.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Eco-activités,2010,567175.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Protection de l'environnement,2010,249466.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Protection de l'environnement,2010,249466.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Protection de l'environnement,2010,249466.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Air,2010,6843.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Air,2010,6843.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Air,2010,6843.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Eaux_usées,2010,60121.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Eaux_usées,2010,60121.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Eaux_usées,2010,60121.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Déchets,2010,92250.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Déchets,2010,92250.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Déchets,2010,92250.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Déchets_radio,2010,3621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Déchets_radio,2010,3621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Déchets_radio,2010,3621.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2010,56588.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),"Agriculture, sylviculture et pêch",1.67
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2010,56588.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Industrie (sauf construction),19.59
Emploi dans les activités de l'économie verte,Sols et masses d'eau,2010,56588.0,Valeur ajoutée (Pourcentage de la valeur ajoutée brute),Services,78.74
